interval,transfer,bitrate,retr,cwnd,timestamp,%user,%nice,%system,%iowait,%steal,%idle[...]
2108,28.9,242,0,581,2024-11-04 23:42:42,0.26,0.0,28.97,0.0,0.0,70.77
2109,30.0,252,5,446,2024-11-04 23:42:43,0.51,0.0,28.93,0.0,0.0,70.56
2110,29.9,251,0,489,2024-11-04 23:42:44,0.0,0.0,28.9,0.0,0.0,71.1
2111,29.8,250,0,531,2024-11-04 23:42:45,24.62,0.0,30.46,0.25,0.0,44.67
2112,30.4,255,0,569,2024-11-04 23:42:46,1.02,0.0,28.9,0.0,0.0,70.08
2113,29.2,245,2,440,2024-11-04 23:42:47,0.26,0.0,27.98,0.0,0.0,71.76
2114,28.4,238,0,498,2024-11-04 23:42:48,0.26,0.0,28.39,0.0,0.0,71.36
2115,30.0,252,0,538,2024-11-04 23:42:49,0.25,0.0,29.26,0.25,0.0,70.23
2116,29.8,250,0,565,2024-11-04 23:42:50,1.02,0.0,29.92,0.0,0.0,69.05
2117,29.9,251,0,584,2024-11-04 23:42:51,0.26,0.0,28.72,0.0,0.0,71.03
2118,30.0,252,4,468,2024-11-04 23:42:52,9.0,0.0,28.53,0.0,0.0,62.47
2119,29.4,246,0,518,2024-11-04 23:42:53,16.03,0.0,29.26,0.0,0.0,54.71
2120,30.4,255,0,552,2024-11-04 23:42:54,0.51,0.0,28.57,0.51,0.0,70.41
2121,28.4,238,0,574,2024-11-04 23:42:55,0.26,0.0,28.64,0.0,0.0,71.1
2122,29.8,250,1,432,2024-11-04 23:42:56,0.77,0.0,28.13,0.0,0.0,71.1
2123,29.9,251,0,493,2024-11-04 23:42:57,0.5,0.0,29.47,0.0,0.0,70.03
2124,29.9,251,0,536,2024-11-04 23:42:58,0.0,0.0,29.67,0.0,0.0,70.33
2125,29.9,251,0,564,2024-11-04 23:42:59,0.25,0.0,29.01,0.0,0.0,70.74
2126,29.8,250,0,584,2024-11-04 23:43:00,16.11,0.0,28.9,0.0,0.0,54.99
2127,29.9,251,3,461,2024-11-04 23:43:01,9.72,0.0,28.64,0.0,0.0,61.64
2128,29.9,251,0,516,2024-11-04 23:43:02,0.26,0.0,28.9,0.0,0.0,70.84
2129,28.4,238,0,552,2024-11-04 23:43:03,0.51,0.0,28.75,0.0,0.0,70.74
2130,29.9,251,0,575,2024-11-04 23:43:04,0.25,0.0,28.75,0.25,0.0,70.74
2131,29.6,249,2,418,2024-11-04 23:43:05,0.0,0.0,28.57,0.0,0.0,71.43
2132,29.9,251,0,465,2024-11-04 23:43:06,0.26,0.0,28.57,0.0,0.0,71.17
2133,29.9,251,0,507,2024-11-04 23:43:07,0.25,0.0,29.26,0.0,0.0,70.48
2134,30.2,254,0,546,2024-11-04 23:43:08,24.81,0.0,29.41,0.0,0.0,45.78
2135,29.9,251,0,583,2024-11-04 23:43:09,0.76,0.0,29.22,0.5,0.0,69.52
2136,29.2,245,3,466,2024-11-04 23:43:10,0.26,0.0,28.02,0.0,0.0,71.72
2137,29.0,243,0,517,2024-11-04 23:43:11,0.0,0.0,28.46,0.0,0.0,71.54
2138,29.9,251,0,550,2024-11-04 23:43:12,0.51,0.0,28.02,0.0,0.0,71.47
2139,29.9,251,0,571,2024-11-04 23:43:13,0.26,0.0,28.09,0.0,0.0,71.65
2140,29.6,249,3,426,2024-11-04 23:43:14,0.0,0.0,28.94,0.0,0.0,71.06
2141,29.9,251,0,471,2024-11-04 23:43:15,8.51,0.0,28.35,0.0,0.0,63.14
2142,30.2,254,0,514,2024-11-04 23:43:16,17.3,0.0,28.75,0.0,0.0,53.94
2143,29.9,251,0,552,2024-11-04 23:43:17,0.51,0.0,28.93,0.0,0.0,70.56
2144,28.4,238,0,588,2024-11-04 23:43:18,0.0,0.0,29.08,0.0,0.0,70.92
2145,29.5,247,2,469,2024-11-04 23:43:19,0.26,0.0,28.53,0.0,0.0,71.21
2146,29.9,251,0,519,2024-11-04 23:43:20,0.26,0.0,28.64,0.0,0.0,71.1
2147,29.9,251,0,555,2024-11-04 23:43:21,0.0,0.0,29.02,1.55,0.0,69.43
2148,29.9,251,0,576,2024-11-04 23:43:22,0.25,0.0,29.01,0.0,0.0,70.74
2149,30.0,252,2,433,2024-11-04 23:43:23,15.78,0.0,30.03,0.0,0.0,54.2
2150,29.9,251,0,494,2024-11-04 23:43:24,9.16,0.0,28.75,0.25,0.0,61.83
2151,29.9,251,0,538,2024-11-04 23:43:25,0.25,0.0,29.19,0.0,0.0,70.56
2152,28.4,238,0,566,2024-11-04 23:43:26,0.0,0.0,28.97,0.0,0.0,71.03
2153,29.9,251,0,584,2024-11-04 23:43:27,0.76,0.0,28.21,0.0,0.0,71.03
2154,30.1,253,2,447,2024-11-04 23:43:28,1.03,0.0,29.56,0.0,0.0,69.41
2155,29.8,250,0,492,2024-11-04 23:43:29,0.26,0.0,28.72,0.51,0.0,70.51
2156,29.1,244,122,390,2024-11-04 23:43:30,0.51,0.0,29.08,0.0,0.0,70.41
2157,29.4,246,0,438,2024-11-04 23:43:31,24.23,0.0,29.59,0.0,0.0,46.17
2158,29.9,251,0,479,2024-11-04 23:43:32,0.77,0.0,28.53,0.0,0.0,70.69
2159,29.1,244,0,519,2024-11-04 23:43:33,0.25,0.0,29.26,0.0,0.0,70.48
2160,28.4,238,0,556,2024-11-04 23:43:34,0.51,0.0,28.46,0.26,0.0,70.77
2161,29.9,251,0,593,2024-11-04 23:43:35,0.51,0.0,28.64,0.0,0.0,70.84
2162,30.0,252,3,473,2024-11-04 23:43:36,0.26,0.0,28.72,0.0,0.0,71.03
2163,29.9,251,0,523,2024-11-04 23:43:37,0.0,0.0,29.31,0.0,0.0,70.69
2164,30.2,254,0,559,2024-11-04 23:43:38,8.42,0.0,29.08,0.0,0.0,62.5
2165,29.9,251,0,580,2024-11-04 23:43:39,17.01,0.0,29.44,0.51,0.0,53.05
2166,29.9,251,4,430,2024-11-04 23:43:40,0.51,0.0,28.64,0.0,0.0,70.84
2167,28.9,242,0,473,2024-11-04 23:43:41,0.51,0.0,28.28,0.0,0.0,71.21
2168,29.9,251,0,514,2024-11-04 23:43:42,0.51,0.0,28.97,0.0,0.0,70.51
2169,29.9,251,0,553,2024-11-04 23:43:43,0.0,0.0,28.9,0.0,0.0,71.1
2170,29.8,250,0,590,2024-11-04 23:43:44,0.77,0.0,28.21,0.26,0.0,70.77
2171,30.0,252,2,473,2024-11-04 23:43:45,23.86,0.0,29.44,0.0,0.0,46.7
2172,30.4,255,0,522,2024-11-04 23:43:46,4.62,0.0,28.97,0.0,0.0,66.41
2173,29.5,247,0,556,2024-11-04 23:43:47,0.0,0.0,29.16,0.0,0.0,70.84
2174,28.4,238,0,577,2024-11-04 23:43:48,0.0,0.0,29.7,0.0,0.0,70.3
2175,29.9,251,1,436,2024-11-04 23:43:49,0.25,0.0,29.55,0.0,0.0,70.2
2176,29.8,250,0,497,2024-11-04 23:43:50,0.51,0.0,28.79,0.0,0.0,70.69
2177,28.5,239,0,538,2024-11-04 23:43:51,0.51,0.0,28.86,0.0,0.0,70.63
2178,29.6,249,0,566,2024-11-04 23:43:52,9.49,0.0,29.49,0.0,0.0,61.03
2179,29.8,250,0,583,2024-11-04 23:43:53,18.67,0.0,29.41,0.0,0.0,51.92
2180,30.0,252,1,461,2024-11-04 23:43:54,0.26,0.0,28.9,0.0,0.0,70.84
2181,29.1,244,0,514,2024-11-04 23:43:55,0.25,0.0,27.92,0.25,0.0,71.57
2182,29.5,247,0,551,2024-11-04 23:43:56,0.0,0.0,28.9,0.0,0.0,71.1
2183,29.8,250,0,574,2024-11-04 23:43:57,0.26,0.0,29.31,0.0,0.0,70.44
2184,28.9,242,178,440,2024-11-04 23:43:58,1.02,0.0,29.77,0.0,0.0,69.21
2185,29.9,251,0,484,2024-11-04 23:43:59,0.26,0.0,29.34,0.0,0.0,70.41
2186,29.5,247,0,524,2024-11-04 23:44:00,17.81,0.0,29.26,0.25,0.0,52.67
2187,29.1,244,32,409,2024-11-04 23:44:01,10.49,0.0,29.67,0.0,0.0,59.85
2188,28.6,240,0,463,2024-11-04 23:44:02,0.51,0.0,28.83,0.0,0.0,70.66
2189,28.0,235,0,500,2024-11-04 23:44:03,0.26,0.0,28.21,0.0,0.0,71.54
2190,30.1,253,0,526,2024-11-04 23:44:04,0.51,0.0,28.83,0.0,0.0,70.66
2191,30.0,252,0,564,2024-11-04 23:44:05,0.25,0.0,29.95,0.0,0.0,69.8
2192,29.5,247,1,430,2024-11-04 23:44:06,0.51,0.0,28.17,0.0,0.0,71.32
2193,29.9,251,0,490,2024-11-04 23:44:07,0.26,0.0,28.72,0.0,0.0,71.03
2194,28.9,242,136,377,2024-11-04 23:44:08,24.81,0.0,29.37,0.0,0.0,45.82
2195,30.4,255,0,428,2024-11-04 23:44:09,4.12,0.0,28.61,0.0,0.0,67.27
2196,29.4,246,0,474,2024-11-04 23:44:10,0.26,0.0,28.13,0.51,0.0,71.1
2197,28.5,239,0,514,2024-11-04 23:44:11,0.0,0.0,28.79,0.0,0.0,71.21
2198,30.2,254,0,552,2024-11-04 23:44:12,0.51,0.0,28.46,0.0,0.0,71.03
2199,29.9,251,0,589,2024-11-04 23:44:13,0.0,0.0,28.76,0.0,0.0,71.24
2200,29.8,250,1,471,2024-11-04 23:44:14,0.76,0.0,28.43,0.0,0.0,70.81
2201,29.9,251,0,521,2024-11-04 23:44:15,6.09,0.0,30.46,0.51,0.0,62.94
2202,29.9,251,0,555,2024-11-04 23:44:16,22.65,0.0,29.26,0.0,0.0,48.09
2203,30.0,252,0,575,2024-11-04 23:44:17,0.77,0.0,30.08,0.0,0.0,69.15
2204,28.9,242,3,435,2024-11-04 23:44:18,0.26,0.0,28.87,0.0,0.0,70.88
2205,28.9,242,0,495,2024-11-04 23:44:19,0.26,0.0,28.28,0.0,0.0,71.47
2206,29.9,251,0,537,2024-11-04 23:44:20,0.76,0.0,29.37,0.25,0.0,69.62
2207,29.8,250,0,566,2024-11-04 23:44:21,0.0,0.0,28.79,0.0,0.0,71.21
2208,29.9,251,0,583,2024-11-04 23:44:22,0.26,0.0,28.97,0.0,0.0,70.77
2209,29.5,247,2,460,2024-11-04 23:44:23,14.76,0.0,30.28,0.0,0.0,54.96
2210,30.1,253,0,513,2024-11-04 23:44:24,14.54,0.0,29.85,0.0,0.0,55.61
2211,29.8,250,0,550,2024-11-04 23:44:25,0.0,0.0,28.97,0.26,0.0,70.77
2212,27.1,228,0,574,2024-11-04 23:44:26,0.26,0.0,28.9,0.0,0.0,70.84
2213,28.4,238,0,593,2024-11-04 23:44:27,0.51,0.0,28.64,0.0,0.0,70.84
2214,28.9,242,0,626,2024-11-04 23:44:28,0.0,0.0,29.56,0.0,0.0,70.44
2215,29.1,244,2,500,2024-11-04 23:44:29,0.5,0.0,30.6,0.0,0.0,68.91
2216,29.4,246,0,552,2024-11-04 23:44:30,0.26,0.0,28.46,0.0,0.0,71.28
2217,29.1,244,0,588,2024-11-04 23:44:31,23.39,0.0,29.31,0.0,0.0,47.3
2218,29.5,247,1,435,2024-11-04 23:44:32,5.61,0.0,29.08,0.0,0.0,65.31
2219,29.4,246,0,479,2024-11-04 23:44:33,0.26,0.0,28.35,0.0,0.0,71.39
2220,28.4,238,0,518,2024-11-04 23:44:34,0.26,0.0,29.34,0.0,0.0,70.41
2221,29.8,250,0,557,2024-11-04 23:44:35,0.26,0.0,28.39,0.26,0.0,71.1
2222,30.0,252,1,414,2024-11-04 23:44:36,0.51,0.0,29.16,0.0,0.0,70.33
2223,29.9,251,0,480,2024-11-04 23:44:37,0.51,0.0,30.0,0.0,0.0,69.49
2224,29.8,250,0,527,2024-11-04 23:44:38,5.64,0.0,28.72,0.0,0.0,65.64
2225,29.9,251,0,559,2024-11-04 23:44:39,23.74,0.0,29.55,0.0,0.0,46.72
2226,29.5,247,0,577,2024-11-04 23:44:40,0.76,0.0,29.29,0.51,0.0,69.44
2227,28.8,241,1,446,2024-11-04 23:44:41,0.26,0.0,28.53,0.0,0.0,71.21
2228,28.9,242,0,503,2024-11-04 23:44:42,0.51,0.0,28.13,0.0,0.0,71.36
2229,29.9,251,0,543,2024-11-04 23:44:43,0.0,0.0,29.59,0.0,0.0,70.41
2230,29.8,250,0,569,2024-11-04 23:44:44,1.02,0.0,29.01,0.0,0.0,69.97
2231,29.5,247,27,438,2024-11-04 23:44:45,25.32,0.0,29.16,1.02,0.0,44.5
2232,30.0,252,0,484,2024-11-04 23:44:46,3.05,0.0,29.26,0.0,0.0,67.68
2233,29.5,247,0,524,2024-11-04 23:44:47,0.26,0.0,28.28,0.0,0.0,71.47
2234,28.8,241,0,561,2024-11-04 23:44:48,0.26,0.0,27.72,0.0,0.0,72.02
2235,30.1,253,1,422,2024-11-04 23:44:49,0.26,0.0,28.46,0.0,0.0,71.28
2236,30.0,252,0,485,2024-11-04 23:44:50,0.51,0.0,29.26,0.0,0.0,70.23
2237,29.9,251,0,531,2024-11-04 23:44:51,0.25,0.0,28.54,0.25,0.0,70.96
2238,29.9,251,0,562,2024-11-04 23:44:52,10.28,0.0,29.05,0.0,0.0,60.67
2239,29.9,251,0,580,2024-11-04 23:44:53,17.65,0.0,30.18,0.0,0.0,52.17
2240,29.4,246,192,452,2024-11-04 23:44:54,0.26,0.0,28.9,0.0,0.0,70.84
2241,28.9,242,0,508,2024-11-04 23:44:55,0.25,0.0,30.03,0.0,0.0,69.72
2242,29.4,246,0,546,2024-11-04 23:44:56,0.26,0.0,29.08,0.26,0.0,70.41
2243,29.9,251,0,571,2024-11-04 23:44:57,1.03,0.0,29.74,0.0,0.0,69.23
2244,29.9,251,0,591,2024-11-04 23:44:58,0.26,0.0,28.9,0.0,0.0,70.84
2245,29.9,251,2,476,2024-11-04 23:44:59,0.25,0.0,29.01,0.0,0.0,70.74
2246,29.4,246,0,526,2024-11-04 23:45:00,19.39,0.0,29.59,0.0,0.0,51.02
2247,29.9,251,0,559,2024-11-04 23:45:01,10.18,0.0,29.01,0.25,0.0,60.56
2248,30.0,252,0,579,2024-11-04 23:45:02,0.26,0.0,29.46,0.26,0.0,70.03
2249,28.1,236,1,432,2024-11-04 23:45:03,0.52,0.0,27.06,0.0,0.0,72.42
2250,29.9,251,0,476,2024-11-04 23:45:04,0.26,0.0,27.84,0.0,0.0,71.91
2251,29.9,251,0,518,2024-11-04 23:45:05,0.5,0.0,30.15,0.0,0.0,69.35
2252,28.4,238,136,417,2024-11-04 23:45:06,0.0,0.0,29.26,0.25,0.0,70.48
2253,29.9,250,0,461,2024-11-04 23:45:07,0.51,0.0,28.9,0.0,0.0,70.59
2254,29.9,251,0,498,2024-11-04 23:45:08,0.0,0.0,28.09,0.0,0.0,71.91
2255,29.9,251,0,537,2024-11-04 23:45:09,0.51,0.0,28.64,0.0,0.0,70.84
2256,29.9,251,0,575,2024-11-04 23:45:10,0.51,0.0,28.21,0.0,0.0,71.28
2257,29.5,247,3,446,2024-11-04 23:45:11,0.26,0.0,28.83,0.0,0.0,70.92
2258,29.9,251,0,504,2024-11-04 23:45:12,0.0,0.0,29.16,0.0,0.0,70.84
2259,29.9,251,0,545,2024-11-04 23:45:13,0.0,0.0,28.61,0.0,0.0,71.39
2260,29.9,251,0,570,2024-11-04 23:45:14,0.25,0.0,28.43,0.0,0.0,71.32
2261,29.8,250,0,590,2024-11-04 23:45:15,7.67,0.0,28.9,0.0,0.0,63.43
2262,29.6,249,2,475,2024-11-04 23:45:16,14.47,0.0,29.44,0.25,0.0,55.84
2263,29.1,244,118,375,2024-11-04 23:45:17,0.78,0.0,28.94,0.0,0.0,70.28
2264,28.9,242,0,425,2024-11-04 23:45:18,0.25,0.0,29.26,0.0,0.0,70.48
2265,29.9,251,0,470,2024-11-04 23:45:19,0.25,0.0,28.75,0.0,0.0,70.99
2266,29.4,246,0,512,2024-11-04 23:45:20,1.0,0.0,30.83,0.0,0.0,68.17
2267,29.8,250,0,550,2024-11-04 23:45:21,0.0,0.0,28.61,0.26,0.0,71.13
2268,29.8,250,0,586,2024-11-04 23:45:22,0.0,0.0,28.53,0.0,0.0,71.47
2269,29.1,244,1,468,2024-11-04 23:45:23,16.11,0.0,29.16,0.0,0.0,54.73
2270,29.9,251,0,518,2024-11-04 23:45:24,5.34,0.0,28.5,0.0,0.0,66.16
2271,29.9,251,0,552,2024-11-04 23:45:25,0.26,0.0,29.16,0.0,0.0,70.59
2272,28.4,238,0,575,2024-11-04 23:45:26,0.0,0.0,28.9,0.51,0.0,70.59
2273,28.5,239,183,427,2024-11-04 23:45:27,0.26,0.0,29.08,0.0,0.0,70.66
2274,29.0,243,0,471,2024-11-04 23:45:28,0.26,0.0,29.08,0.0,0.0,70.66
2275,28.9,242,0,512,2024-11-04 23:45:29,0.75,0.0,29.65,0.0,0.0,69.6
2276,29.4,246,0,550,2024-11-04 23:45:30,0.52,0.0,28.09,2.58,0.0,68.81
2277,28.9,242,0,586,2024-11-04 23:45:31,21.79,0.0,29.49,3.59,0.0,45.13
2278,29.1,244,68,313,2024-11-04 23:45:32,0.0,0.0,28.79,0.0,0.0,71.21
2279,28.9,242,0,373,2024-11-04 23:45:33,0.25,0.0,29.72,0.0,0.0,70.03
2280,29.4,246,0,422,2024-11-04 23:45:34,0.51,0.0,28.53,0.0,0.0,70.95
2281,29.9,251,0,469,2024-11-04 23:45:35,0.26,0.0,27.81,0.0,0.0,71.94
2282,30.4,255,0,512,2024-11-04 23:45:36,0.26,0.0,28.97,0.51,0.0,70.26
2283,29.1,244,150,392,2024-11-04 23:45:37,0.26,0.0,28.9,0.0,0.0,70.84
2284,29.9,251,0,450,2024-11-04 23:45:38,7.83,0.0,29.29,0.0,0.0,62.88
2285,29.8,250,0,492,2024-11-04 23:45:39,14.1,0.0,28.46,0.0,0.0,57.44
2286,30.4,255,0,522,2024-11-04 23:45:40,0.25,0.0,28.17,0.0,0.0,71.57
2287,28.6,240,19,402,2024-11-04 23:45:41,0.0,0.0,29.34,0.26,0.0,70.41
2288,29.8,250,0,450,2024-11-04 23:45:42,0.52,0.0,28.61,0.0,0.0,70.88
2289,29.5,247,81,368,2024-11-04 23:45:43,0.0,0.0,29.16,0.0,0.0,70.84
2290,29.8,250,0,421,2024-11-04 23:45:44,0.51,0.0,27.76,0.0,0.0,71.72
2291,29.9,251,0,466,2024-11-04 23:45:45,21.32,0.0,29.19,0.0,0.0,49.49
2292,30.4,255,0,509,2024-11-04 23:45:46,0.26,0.0,28.9,0.26,0.0,70.59
2293,28.5,239,148,393,2024-11-04 23:45:47,0.0,0.0,29.08,0.0,0.0,70.92
2294,29.2,245,0,450,2024-11-04 23:45:48,0.77,0.0,28.57,0.0,0.0,70.66
2295,30.0,252,0,490,2024-11-04 23:45:49,0.77,0.0,28.57,0.0,0.0,70.66
2296,30.0,252,0,521,2024-11-04 23:45:50,0.0,0.0,29.31,0.0,0.0,70.69
2297,29.9,251,0,560,2024-11-04 23:45:51,0.77,0.0,28.57,0.26,0.0,70.41
2298,28.6,240,0,593,2024-11-04 23:45:52,10.88,0.0,28.24,0.0,0.0,60.88
2299,29.1,244,1,444,2024-11-04 23:45:53,14.36,0.0,30.48,0.0,0.0,55.16
2300,29.4,246,0,509,2024-11-04 23:45:54,0.74,0.0,30.52,0.0,0.0,68.73
2301,28.1,236,0,556,2024-11-04 23:45:55,1.01,0.0,30.73,0.0,0.0,68.26
2302,29.0,243,0,589,2024-11-04 23:45:56,0.51,0.0,28.39,0.26,0.0,70.84
2303,29.1,244,4,433,2024-11-04 23:45:57,0.25,0.0,29.26,0.0,0.0,70.48
2304,30.0,252,0,476,2024-11-04 23:45:58,0.26,0.0,27.91,0.0,0.0,71.83
2305,29.9,251,0,519,2024-11-04 23:45:59,0.0,0.0,29.05,0.0,0.0,70.95
2306,29.9,251,0,557,2024-11-04 23:46:00,17.9,0.0,29.41,0.0,0.0,52.69
2307,29.9,251,0,594,2024-11-04 23:46:01,11.51,0.0,28.64,0.51,0.0,59.34
2308,29.6,248,1,479,2024-11-04 23:46:02,0.51,0.0,28.57,0.0,0.0,70.92
2309,27.9,234,0,527,2024-11-04 23:46:03,0.26,0.0,28.46,0.0,0.0,71.28
2310,29.9,251,0,560,2024-11-04 23:46:04,0.25,0.0,29.01,0.0,0.0,70.74
2311,29.9,251,0,580,2024-11-04 23:46:05,0.76,0.0,29.8,0.0,0.0,69.44
2312,29.2,245,185,436,2024-11-04 23:46:06,0.25,0.0,29.44,0.25,0.0,70.05
2313,29.9,250,0,480,2024-11-04 23:46:07,1.29,0.0,28.53,0.0,0.0,70.18
2314,29.4,246,0,522,2024-11-04 23:46:08,21.41,0.0,25.85,0.0,0.0,52.74
2315,30.4,255,0,560,2024-11-04 23:46:09,5.77,0.0,25.2,0.0,0.0,69.03
2316,28.4,238,44,430,2024-11-04 23:46:10,0.0,0.0,28.57,0.0,0.0,71.43
2317,28.1,236,0,478,2024-11-04 23:46:11,0.26,0.0,28.97,0.26,0.0,70.51
2318,29.9,251,15,380,2024-11-04 23:46:12,0.0,0.0,29.23,3.08,0.0,67.69
2319,29.9,251,0,431,2024-11-04 23:46:13,0.25,0.0,29.7,0.0,0.0,70.05
2320,29.8,250,0,476,2024-11-04 23:46:14,0.0,0.0,28.9,0.0,0.0,71.1
2321,29.9,251,0,518,2024-11-04 23:46:15,9.25,0.0,29.05,0.0,0.0,61.7
2322,30.4,255,0,557,2024-11-04 23:46:16,20.36,0.0,30.03,0.76,0.0,48.85
2323,29.8,250,0,593,2024-11-04 23:46:17,0.77,0.0,29.49,0.0,0.0,69.74
2324,28.6,240,1,476,2024-11-04 23:46:18,0.0,0.0,28.24,0.0,0.0,71.76
2325,28.9,242,0,526,2024-11-04 23:46:19,0.26,0.0,28.61,0.0,0.0,71.13
2326,29.4,246,0,559,2024-11-04 23:46:20,0.0,0.0,29.41,0.0,0.0,70.59
2327,28.0,235,0,580,2024-11-04 23:46:21,0.25,0.0,29.44,0.51,0.0,69.8
2328,27.9,234,0,600,2024-11-04 23:46:22,0.25,0.0,28.75,0.0,0.0,70.99
2329,28.4,238,0,632,2024-11-04 23:46:23,17.99,0.0,28.79,0.0,0.0,53.21
2330,29.2,245,7,502,2024-11-04 23:46:24,11.22,0.0,29.34,0.0,0.0,59.44
2331,28.9,242,0,556,2024-11-04 23:46:25,0.77,0.0,28.13,0.0,0.0,71.1
2332,28.0,235,0,594,2024-11-04 23:46:26,0.26,0.0,28.46,0.0,0.0,71.28
2333,29.6,249,1,456,2024-11-04 23:46:27,0.26,0.0,28.97,0.0,0.0,70.77
2334,29.8,250,0,499,2024-11-04 23:46:28,0.0,0.0,29.38,0.0,0.0,70.62
2335,29.9,251,0,540,2024-11-04 23:46:29,0.51,0.0,28.68,0.0,0.0,70.81
2336,29.5,247,0,576,2024-11-04 23:46:30,0.25,0.0,29.26,0.0,0.0,70.48
2337,29.8,250,1,451,2024-11-04 23:46:31,0.25,0.0,29.52,0.0,0.0,70.23
2338,29.9,251,0,507,2024-11-04 23:46:32,0.26,0.0,28.46,0.26,0.0,71.03
2339,29.9,251,0,546,2024-11-04 23:46:33,0.26,0.0,28.53,0.0,0.0,71.21
2340,29.8,250,0,571,2024-11-04 23:46:34,0.25,0.0,28.75,0.0,0.0,70.99
2341,29.9,251,0,593,2024-11-04 23:46:35,0.51,0.0,28.93,0.0,0.0,70.56
2342,29.8,250,1,478,2024-11-04 23:46:36,0.0,0.0,28.61,0.0,0.0,71.39
2343,29.9,250,0,526,2024-11-04 23:46:37,0.51,0.0,28.28,0.26,0.0,70.95
2344,29.5,247,0,559,2024-11-04 23:46:38,1.28,0.0,30.43,0.0,0.0,68.29
2345,29.4,246,0,579,2024-11-04 23:46:39,0.51,0.0,28.57,0.0,0.0,70.92
2346,29.8,250,6,436,2024-11-04 23:46:40,0.26,0.0,28.39,0.0,0.0,71.36
2347,29.4,246,0,481,2024-11-04 23:46:41,0.0,0.0,28.97,0.0,0.0,71.03
2348,29.6,249,0,522,2024-11-04 23:46:42,0.51,0.0,29.52,0.76,0.0,69.21
2349,29.2,245,0,560,2024-11-04 23:46:43,0.51,0.0,28.21,0.0,0.0,71.28
2350,29.0,243,0,594,2024-11-04 23:46:44,0.77,0.0,28.64,0.0,0.0,70.59
2351,28.5,239,1,446,2024-11-04 23:46:45,0.51,0.0,28.32,0.0,0.0,71.17
2352,28.9,242,0,511,2024-11-04 23:46:46,0.0,0.0,27.79,0.0,0.0,72.21
2353,29.4,246,0,557,2024-11-04 23:46:47,0.26,0.0,27.84,0.52,0.0,71.39
2354,29.4,246,0,589,2024-11-04 23:46:48,0.26,0.0,28.09,0.0,0.0,71.65
2355,29.5,247,1,447,2024-11-04 23:46:49,0.51,0.0,28.57,0.0,0.0,70.92
2356,29.9,251,0,492,2024-11-04 23:46:50,0.26,0.0,28.72,0.0,0.0,71.03
2357,29.8,250,0,532,2024-11-04 23:46:51,0.26,0.0,28.53,0.0,0.0,71.21
2358,29.9,251,0,569,2024-11-04 23:46:52,0.26,0.0,29.16,0.26,0.0,70.33
2359,30.0,252,1,436,2024-11-04 23:46:53,0.0,0.0,28.9,0.0,0.0,71.1
2360,29.4,246,0,497,2024-11-04 23:46:54,0.26,0.0,28.28,0.0,0.0,71.47
2361,29.5,247,0,538,2024-11-04 23:46:55,0.51,0.0,28.93,0.0,0.0,70.56
2362,29.9,251,0,567,2024-11-04 23:46:56,0.0,0.0,29.01,0.0,0.0,70.99
2363,29.9,251,0,585,2024-11-04 23:46:57,0.51,0.0,29.59,0.0,0.0,69.9
2364,29.8,250,3,464,2024-11-04 23:46:58,1.02,0.0,29.77,0.0,0.0,69.21
2365,30.2,254,0,517,2024-11-04 23:46:59,0.26,0.0,28.83,0.0,0.0,70.92
2366,29.9,251,0,553,2024-11-04 23:47:00,0.77,0.0,28.83,0.0,0.0,70.41
2367,29.5,247,0,575,2024-11-04 23:47:01,0.26,0.0,28.42,0.0,0.0,71.32
2368,30.0,252,4,427,2024-11-04 23:47:02,0.26,0.0,28.57,0.26,0.0,70.92
2369,29.9,251,0,489,2024-11-04 23:47:03,0.51,0.0,29.01,0.0,0.0,70.48
2370,29.4,246,0,535,2024-11-04 23:47:04,0.51,0.0,28.57,0.0,0.0,70.92
2371,29.9,251,0,564,2024-11-04 23:47:05,0.25,0.0,29.44,0.0,0.0,70.3
2372,29.9,251,0,583,2024-11-04 23:47:06,0.0,0.0,29.7,0.0,0.0,70.3
2373,29.5,247,3,455,2024-11-04 23:47:07,0.51,0.0,28.9,0.26,0.0,70.33
2374,29.4,246,0,511,2024-11-04 23:47:08,1.03,0.0,29.82,0.0,0.0,69.15
2375,29.8,250,0,550,2024-11-04 23:47:09,0.0,0.0,29.26,0.0,0.0,70.74
2376,29.5,247,0,574,2024-11-04 23:47:10,0.51,0.0,28.21,0.0,0.0,71.28
2377,29.1,244,1,418,2024-11-04 23:47:11,0.25,0.0,29.26,0.0,0.0,70.48
2378,29.9,251,0,464,2024-11-04 23:47:12,0.51,0.0,29.41,0.0,0.0,70.08
2379,29.8,250,0,507,2024-11-04 23:47:13,0.5,0.0,30.48,0.0,0.0,69.02
2380,29.9,251,0,545,2024-11-04 23:47:14,0.51,0.0,28.32,0.0,0.0,71.17
2381,29.4,246,0,583,2024-11-04 23:47:15,0.51,0.0,28.79,0.0,0.0,70.69
2382,29.9,251,1,460,2024-11-04 23:47:16,0.0,0.0,29.01,0.0,0.0,70.99
2383,29.9,251,0,513,2024-11-04 23:47:17,0.26,0.0,28.9,0.51,0.0,70.33
2384,29.8,250,0,551,2024-11-04 23:47:18,0.51,0.0,28.21,0.0,0.0,71.28
2385,29.9,251,0,574,2024-11-04 23:47:19,0.0,0.0,27.98,0.0,0.0,72.02
